Date,Probe,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-09-07 13:55:54+00:00,3,True,3.674999952316284,9.553999900817871,-5.577000141143799,11.062999725341797,2015-09-07 13:58:32.387494087+00:00,1816,1848,704,736,1788,59.784,6.02,-8.679,39.647,7.15,-8.179,39.691,8.424,39.955,34.663,8.424,39.955,34.663,2.7739999294281006,3.066999912261963,15.394000053405762,16.71500015258789,27.222,-216.057,-0.428,24.879,-200.146,-13.876,-27.416,-199.813,-116.554,-33.262,-157.791,-97.769,24117890.0,4699522.5,24104590.0,4765631.0,29120500.0,4898083.5,28340086.0,4839631.0,1.227,1.613,
2015-09-07 13:48:34+00:00,3,True,3.7269999980926514,9.494000434875488,-5.578999996185303,11.01200008392334,2015-09-07 13:51:35.009634375+00:00,998,1030,600,632,1472,58.967,5.974,-0.432,48.716,6.084,-1.147,48.684,-0.675,38.984,25.101,-0.675,38.984,25.101,4.446000099182129,4.400000095367432,16.049999237060547,16.232999801635742,-13.109,-4.026,-109.946,-13.502,-1.825,-109.25,24.265,-243.001,-84.542,27.045,-243.118,-84.271,13693602.0,3100869.5,13638266.0,3063858.0,13328718.0,4375902.5,13442106.0,4381872.0,0.905,0.86,
2015-09-07 17:05:24+00:00,3,True,2.0769999027252197,10.73900032043457,-4.763999938964844,11.748000144958496,2015-09-07 17:08:30.218424439+00:00,3082,3114,724,756,2840,43.084,12.063,-43.956,-16.329,12.116,-44.014,-17.339,1.875,-41.936,15.627,1.875,-41.936,15.627,1.7869999408721924,1.7949999570846558,13.675000190734863,13.777000427246094,42.028,-178.703,-234.096,41.352,-182.324,-233.258,2.704,-288.147,-281.681,1.0,-287.194,-282.603,18243194.0,2558080.5,18350750.0,2551617.75,23019720.0,3652405.75,23135448.0,3649212.75,0.712,0.53,
2015-09-07 13:59:34+00:00,3,True,3.6449999809265137,9.588000297546387,-5.574999809265137,11.090999603271484,2015-09-07 13:58:32.387494087+00:00,1084,1116,2027,2059,1056,139.797,6.02,-8.679,39.647,7.15,-8.179,39.691,-13.259,31.26,-24.177,-13.259,31.26,-24.177,2.7739999294281006,3.066999912261963,21.430999755859375,21.219999313354492,27.222,-216.057,-0.428,24.879,-200.146,-13.876,0.515,-312.789,-208.953,3.883,-318.49,-205.381,24117890.0,3081121.5,24104590.0,3118009.5,29120500.0,3598426.0,28340086.0,3708939.0,1.359,1.613,
2015-09-07 14:03:34+00:00,3,True,3.615000009536743,9.621999740600586,-5.572000026702881,11.119000434875488,2015-09-07 13:59:09.212746978+00:00,3373,3405,960,992,234,137.647,6.646,-3.841,27.77,6.738,-4.074,27.573,-13.259,31.26,-24.177,-13.259,31.26,-24.177,1.2489999532699585,1.2400000095367432,21.430999755859375,21.219999313354492,-24.015,68.678,-59.464,-25.076,67.595,-58.531,0.515,-312.789,-208.953,3.883,-318.49,-205.381,54230480.0,3081121.5,54372132.0,3118009.5,62858140.0,3598426.0,62459256.0,3708939.0,1.359,2.958,
2015-09-08 10:42:24+00:00,3,True,4.932000160217285,7.593999862670898,-4.723999977111816,8.942999839782715,2015-09-08 10:44:32.708279967+00:00,1896,1928,389,421,2857,23.129,18.164,-30.66,55.563,18.119,-30.761,55.618,8.28,-11.351,82.8,8.28,-11.351,82.8,4.085000038146973,4.085999965667725,23.299999237060547,23.19499969482422,22.893,-76.307,-6.853,22.723,-76.059,-7.172,-43.608,-236.688,-115.38,-45.746,-237.694,-115.421,19364604.0,765310.4375,19369056.0,764586.6875,26752184.0,2305099.25,26751456.0,2293573.0,0.145,0.71,
2015-09-08 17:58:34+00:00,3,True,1.690000057220459,10.798999786376953,-4.388999938964844,11.656999588012695,2015-09-08 18:01:57.346922040+00:00,1268,1300,2333,2365,2156,28.207,7.846,-6.689,44.972,8.185,-6.895,45.186,-11.052,9.465,54.757,-11.052,9.465,54.757,2.1050000190734863,2.0920000076293945,23.347000122070312,21.732999801635742,19.887,20.367,-6.353,17.516,22.482,-5.82,-45.769,-299.978,-156.209,-58.857,-303.867,-154.874,31283846.0,1892630.0,31518932.0,1997713.875,42847056.0,2684575.75,43084408.0,2666184.5,0.512,1.206,
2015-09-09 13:51:34+00:00,3,True,3.9509999752044678,9.467000007629395,-5.620999813079834,11.010000228881836,2015-09-09 13:52:55.575419544+00:00,542,574,1888,1920,543,147.414,9.049,-10.935,17.465,9.058,-11.046,17.582,-11.443,-1.584,-30.005,-11.443,-1.584,-30.005,0.7059999704360962,0.7059999704360962,19.51300048828125,19.054000854492188,49.403,22.339,-40.948,43.132,22.034,-39.918,-48.629,-182.478,-85.479,-49.971,-184.001,-88.027,54192124.0,4336563.0,54733744.0,4250685.0,74107368.0,2624410.5,74485368.0,2646839.25,2.442,2.967,
2015-09-09 13:52:54+00:00,3,True,3.944000005722046,9.475000381469727,-5.619999885559082,11.017000198364258,2015-09-09 13:52:55.575419544+00:00,542,574,1948,1980,543,164.659,9.049,-10.935,17.465,9.058,-11.046,17.582,-11.316,11.049,-35.362,-11.316,11.049,-35.362,0.7059999704360962,0.7059999704360962,19.04199981689453,19.06599998474121,49.403,22.339,-40.948,43.132,22.034,-39.918,-33.909,-177.539,-41.797,-34.918,-172.285,-41.514,54192124.0,1600045.625,54733744.0,1584604.625,74107368.0,1795464.75,74485368.0,1793668.5,0.718,2.967,
2015-09-09 13:53:54+00:00,3,True,3.937000036239624,9.484000205993652,-5.619999885559082,11.02400016784668,2015-09-09 13:52:55.575419544+00:00,542,574,2343,2375,543,169.444,9.049,-10.935,17.465,9.058,-11.046,17.582,-8.934,15.295,-30.875,-8.934,15.295,-30.875,0.7059999704360962,0.7059999704360962,15.946000099182129,16.17799949645996,49.403,22.339,-40.948,43.132,22.034,-39.918,-64.063,-215.012,-91.499,-61.686,-215.854,-89.384,54192124.0,2937716.5,54733744.0,2914502.5,74107368.0,3087478.0,74485368.0,3070243.5,1.343,2.967,
2015-09-09 13:57:34+00:00,3,True,3.9070000648498535,9.517000198364258,-5.618000030517578,11.050999641418457,2015-09-09 13:52:55.575419544+00:00,142,174,2017,2049,143,89.614,9.049,-10.936,17.465,9.058,-11.046,17.582,11.855,5.243,-2.699,11.855,5.243,-2.699,0.7059999704360962,0.7059999704360962,14.133000373840332,14.008999824523926,49.403,22.338,-40.948,43.132,22.033,-39.918,-151.0,-159.581,-250.312,-148.733,-163.315,-246.535,54192124.0,4898221.0,54733744.0,4915913.5,74107368.0,4980229.0,74485368.0,4989609.0,17.6,2.967,
2015-09-09 14:02:14+00:00,3,True,3.872999906539917,9.553999900817871,-5.613999843597412,11.081999778747559,2015-09-09 14:06:37.356024861+00:00,3267,3299,418,450,3221,80.271,17.46,-15.027,21.43,17.318,-14.719,21.524,11.855,5.243,-2.699,11.855,5.243,-2.699,0.9940000176429749,1.0,14.133000373840332,14.008999824523926,-13.258,-88.824,-1.531,-14.02,-90.601,-1.186,-151.0,-159.581,-250.312,-148.733,-163.315,-246.535,39214960.0,4898221.0,39020184.0,4915913.5,41237836.0,4980229.0,41404260.0,4989609.0,17.6,1.396,
2015-09-09 14:05:54+00:00,3,True,3.8469998836517334,9.583000183105469,-5.611000061035156,11.104999542236328,2015-09-09 14:09:10.657074093+00:00,3169,3201,977,1009,2910,177.235,12.173,-13.411,26.216,12.191,-13.82,26.543,-11.072,14.754,-25.689,-11.072,14.754,-25.689,0.628000020980835,0.6200000047683716,18.336000442504883,18.35300064086914,80.63,70.299,55.568,85.752,67.282,53.444,-3.55,-101.785,-25.863,-3.522,-101.736,-26.259,65139244.0,1659905.625,64883828.0,1662377.0,70068304.0,2349354.25,70406128.0,2374340.75,1.206,1.414,
2015-09-09 14:11:14+00:00,3,True,3.805000066757202,9.626999855041504,-5.605000019073486,11.140000343322754,2015-09-09 14:09:10.657074093+00:00,1436,1468,2485,2517,1177,163.376,12.173,-13.411,26.216,12.191,-13.82,26.543,-10.415,6.657,-34.497,-10.415,6.657,-34.497,0.628000020980835,0.6200000047683716,16.138999938964844,16.058000564575195,80.63,70.299,55.568,85.752,67.282,53.444,-19.43,-203.086,-52.456,-19.858,-205.046,-52.506,65139244.0,2109467.5,64883828.0,2093151.75,70068304.0,2659317.75,70406128.0,2659480.5,0.947,1.414,
2015-09-09 14:16:04+00:00,3,True,3.7669999599456787,9.668000221252441,-5.5980000495910645,11.170999526977539,2015-09-09 14:11:44.708127021+00:00,1189,1221,561,593,271,152.03,12.809,-10.896,15.223,12.917,-11.436,15.202,-10.312,7.961,-34.445,-10.312,7.961,-34.445,1.1579999923706055,1.1430000066757202,16.429000854492188,16.405000686645508,50.841,112.901,-32.813,49.307,118.197,-23.801,-21.649,-197.945,-50.321,-22.191,-203.955,-50.49,46212528.0,2040192.25,46543220.0,2046040.75,48798572.0,2617200.75,49265044.0,2611992.5,0.943,3.658,
2015-09-09 18:51:54+00:00,3,True,1.2829999923706055,10.71500015258789,-4.007999897003174,11.440999984741211,2015-09-09 18:55:19.932299375+00:00,224,256,2256,2288,2172,38.692,19.101,-26.113,8.26,19.825,-26.198,8.249,12.757,-5.149,-2.305,12.757,-5.149,-2.305,3.7769999504089355,3.812999963760376,12.435999870300293,12.470999717712402,-69.324,4.34,-3.833,-70.472,4.019,-2.854,-63.109,73.844,10.618,-63.685,73.698,10.495,9824101.0,6256282.0,9772936.0,6225882.5,11367546.0,6883930.0,11367604.0,6888479.5,13.456,1.223,
2015-09-09 18:58:04+00:00,3,True,1.218000054359436,10.70199966430664,-3.9609999656677246,11.41100025177002,2015-09-09 18:55:19.932299375+00:00,1703,1735,990,1022,906,38.352,17.464,-30.678,-1.143,17.993,-30.629,-0.601,12.757,-5.149,-2.305,12.757,-5.149,-2.305,1.284999966621399,1.3899999856948853,12.435999870300293,12.470999717712402,-125.616,-67.669,-67.433,-119.871,-69.289,-62.318,-63.109,73.844,10.618,-63.685,73.698,10.495,29976050.0,6256282.0,29578140.0,6225882.5,37284812.0,6883930.0,37647440.0,6888479.5,13.456,1.248,
2015-09-11 09:45:24+00:00,3,True,5.449999809265137,6.915999889373779,-4.239999771118164,8.112000465393066,2015-09-11 09:47:01.733442068+00:00,2100,2132,1190,1222,2051,150.412,10.449,-36.271,61.558,10.283,-37.06,61.869,-18.611,1.742,-76.14,-18.611,1.742,-76.14,1.1490000486373901,1.090999960899353,22.635000228881836,22.80299949645996,35.048,-187.59,-30.867,35.316,-186.757,-32.269,-29.222,-249.753,-115.259,-30.191,-246.815,-115.567,60619044.0,2121553.0,60390660.0,2124282.25,72569680.0,4446761.0,72669112.0,4461217.5,0.373,0.468,
2015-09-11 08:17:04+00:00,3,True,5.49399995803833,5.645999908447266,-3.0789999961853027,6.431000232696533,2015-09-11 08:12:18.946308016+00:00,23,55,3086,3118,99,132.559,24.467,-35.484,51.133,24.146,-35.852,51.232,-5.658,-10.901,-53.759,-5.658,-10.901,-53.759,1.5379999876022339,1.6169999837875366,16.400999069213867,16.56599998474121,26.918,-180.667,-116.22,22.135,-185.785,-117.162,-7.236,-217.074,-168.163,-2.926,-222.074,-165.003,52331220.0,6748918.5,53843032.0,7041634.0,62141388.0,6776513.5,59972360.0,6646776.0,1.292,0.701,
2015-09-11 11:44:44+00:00,3,True,5.000999927520752,8.25100040435791,-5.302999973297119,9.807999610900879,2015-09-11 11:43:24.880676508+00:00,2507,2539,181,213,1472,20.45,9.524,-16.018,54.234,9.644,-18.103,53.725,6.42,-22.136,26.97,6.42,-22.136,26.97,1.503000020980835,1.6799999475479126,13.871000289916992,13.843999862670898,23.425,-216.53,-114.104,28.221,-242.07,-122.0,-5.156,-264.405,-300.884,-0.8,-266.547,-310.077,22931680.0,12484176.0,22373946.0,12535246.0,40028764.0,10548489.0,37815268.0,10543259.0,4.844,0.488,
2015-09-11 15:08:24+00:00,3,True,3.5999999046325684,9.977999687194824,-5.48199987411499,11.385000228881836,2015-09-11 15:09:17.318080425+00:00,329,361,634,666,355,127.866,21.319,-8.942,29.728,21.464,-9.143,29.723,-1.636,-13.548,-25.675,-1.636,-13.548,-25.675,0.8840000033378601,1.0609999895095825,22.48900032043457,22.354000091552734,-56.396,-311.641,-114.216,-61.086,-293.015,-119.458,-0.044,-306.815,-143.493,1.306,-304.941,-143.753,36552336.0,4632895.0,37334864.0,4658353.0,49382332.0,4300072.0,51441168.0,4289304.0,4.163,1.091,
2015-09-11 16:15:54+00:00,3,True,3.0139999389648438,10.36299991607666,-5.142000198364258,11.569000244140625,2015-09-11 16:18:27.173752069+00:00,2543,2575,800,832,3020,103.047,10.73,-7.363,13.828,10.562,-7.339,13.86,-1.993,-24.329,-21.35,-1.993,-24.329,-21.35,0.781000018119812,0.7760000228881836,17.485000610351562,17.413000106811523,29.11,-63.224,17.706,27.534,-60.759,17.008,32.333,-289.11,-185.686,33.229,-286.385,-185.247,51543744.0,5911115.5,52118012.0,5953350.0,56805924.0,6086563.0,58294796.0,6077510.5,5.41,4.048,
2015-09-11 16:14:44+00:00,3,True,3.0230000019073486,10.359000205993652,-5.1479997634887695,11.567000389099121,2015-09-11 16:18:27.173752069+00:00,2943,2975,1200,1232,3420,103.047,10.73,-7.363,13.828,10.562,-7.339,13.86,-1.993,-24.329,-21.35,-1.993,-24.329,-21.35,0.781000018119812,0.7760000228881836,17.485000610351562,17.413000106811523,29.11,-63.224,17.706,27.534,-60.759,17.008,32.333,-289.11,-185.686,33.229,-286.385,-185.247,51543744.0,5911115.5,52118012.0,5953350.0,56805924.0,6086563.0,58294796.0,6077510.5,5.41,4.048,
2015-09-11 16:15:24+00:00,3,True,3.0179998874664307,10.361000061035156,-5.144999980926514,11.567999839782715,2015-09-11 16:18:27.173752069+00:00,2743,2775,1000,1032,3220,103.047,10.73,-7.363,13.828,10.562,-7.339,13.86,-1.993,-24.329,-21.35,-1.993,-24.329,-21.35,0.781000018119812,0.7760000228881836,17.485000610351562,17.413000106811523,29.11,-63.224,17.706,27.534,-60.759,17.008,32.333,-289.11,-185.686,33.229,-286.385,-185.247,51543744.0,5911115.5,52118012.0,5953350.0,56805924.0,6086563.0,58294796.0,6077510.5,5.41,4.048,
2015-09-11 16:22:04+00:00,3,True,2.9549999237060547,10.392999649047852,-5.1020002365112305,11.57800006866455,2015-09-11 16:18:27.173752069+00:00,187,219,1048,1080,553,107.091,12.255,-6.778,14.615,12.23,-6.736,14.647,-6.01,25.883,5.872,-6.01,25.883,5.872,0.7870000004768372,0.7870000004768372,17.427000045776367,17.297000885009766,4.291,-44.318,20.939,2.762,-45.042,22.733,23.958,-282.034,-18.98,21.756,-276.926,-25.839,54812068.0,5844467.0,55217760.0,5789401.0,58187192.0,6346837.5,57165644.0,6354983.0,4.972,3.725,
2015-09-13 15:03:34+00:00,3,True,3.882999897003174,9.866999626159668,-5.514999866485596,11.303999900817871,2015-09-13 15:04:43.416798591+00:00,104,136,277,309,462,12.711,7.219,-6.482,17.696,7.19,-6.493,17.679,5.746,-12.194,20.174,5.746,-12.194,20.174,0.4729999899864197,0.4729999899864197,12.232000350952148,12.529999732971191,-45.537,3.281,-10.864,-51.703,7.783,-11.28,0.474,-256.374,-207.621,0.135,-256.249,-217.322,80959440.0,6298556.5,80247056.0,6335458.0,105282520.0,5857702.5,103700864.0,5794113.5,4.54,3.546,
2015-09-13 11:08:44+00:00,3,True,5.410999774932861,7.859000205993652,-5.10699987411499,9.371999740600586,2015-09-13 11:10:09.417227864+00:00,316,348,747,779,701,18.729,1.498,-16.319,25.925,1.335,-16.076,25.514,8.478,-9.529,24.678,8.478,-9.529,24.678,0.6489999890327454,0.6669999957084656,13.612000465393066,13.352999687194824,-195.199,131.087,51.407,-192.665,127.861,49.395,-2.782,-157.301,-257.576,-6.731,-139.406,-259.729,47134780.0,4427171.5,48508696.0,4587333.0,57923252.0,4779297.5,60503212.0,4782138.0,2.776,1.292,
2015-09-14 10:00:54+00:00,3,True,5.760000228881836,7.116000175476074,-4.515999794006348,8.428000450134277,2015-09-14 10:02:12.887683511+00:00,73,105,1171,1203,1525,124.068,6.755,-20.51,50.324,6.676,-21.919,50.212,0.945,-20.747,-33.4,0.945,-20.747,-33.4,2.9149999618530273,2.9040000438690186,18.615999221801758,17.586000442504883,-38.695,-193.67,-188.617,-38.423,-191.718,-188.076,-68.447,-200.962,-158.362,-74.513,-191.931,-147.729,11138545.0,5582760.0,11119837.0,5777519.0,14823080.0,3803500.0,14966890.0,4110278.75,2.158,0.417,
2015-09-14 15:51:04+00:00,3,True,3.5959999561309814,10.10200023651123,-5.298999786376953,11.406999588012695,2015-09-14 15:53:43.188315511+00:00,1056,1088,2927,2959,2327,79.267,10.102,-22.349,14.883,10.275,-22.067,15.357,0.565,-14.107,-13.766,0.565,-14.107,-13.766,1.8450000286102295,1.7799999713897705,14.135000228881836,14.121000289916992,82.572,-115.38,34.611,83.047,-114.767,35.188,-70.842,-190.437,-98.377,-72.53,-189.951,-97.933,26095956.0,4879712.5,26231316.0,4861467.5,30069416.0,4395580.0,30256288.0,4386481.5,5.671,2.069,
2015-09-14 15:41:34+00:00,3,True,3.680000066757202,10.050999641418457,-5.348999977111816,11.38599967956543,2015-09-14 15:44:52.034520507+00:00,2198,2230,1187,1219,1653,148.673,11.798,-8.01,23.058,11.392,-8.554,23.303,-12.533,-5.006,-19.24,-12.533,-5.006,-19.24,0.8690000176429749,0.8790000081062317,11.60200023651123,11.567000389099121,42.564,-28.341,-12.376,42.731,-20.169,-12.983,-39.148,-190.202,-46.323,-39.387,-187.028,-47.815,52907772.0,3672113.75,53169820.0,3679380.25,62223460.0,4597551.5,62858200.0,4599640.0,2.947,2.34,
2015-09-14 15:48:14+00:00,3,True,3.622999906539917,10.086000442504883,-5.315000057220459,11.401000022888184,2015-09-14 15:50:34.111963987+00:00,2056,2088,2764,2796,2066,162.38,10.102,-22.349,14.883,10.275,-22.067,15.357,-8.946,18.161,-5.298,-8.946,18.161,-5.298,1.8450000286102295,1.7799999713897705,12.70199966430664,12.649999618530273,82.572,-115.38,34.611,83.047,-114.767,35.188,-9.662,-256.248,-133.421,-13.406,-257.857,-136.669,26095956.0,5154496.5,26231316.0,5147341.5,30069416.0,5070222.0,30256288.0,5067970.5,5.288,2.069,
2015-09-15 11:40:24+00:00,3,True,5.504000186920166,8.133999824523926,-5.35699987411499,9.739999771118164,2015-09-15 11:42:17.664143443+00:00,777,809,1674,1706,757,31.666,14.123,-16.84,16.764,14.971,-18.968,16.503,7.049,-15.2,1.525,7.049,-15.2,1.525,1.4800000190734863,1.496000051498413,12.697999954223633,12.963000297546387,-24.24,-30.024,-18.653,-24.595,-35.721,-25.683,-58.141,-315.341,-350.205,-55.855,-311.687,-343.039,31943216.0,6755871.0,33937600.0,6742202.0,42903092.0,7620418.0,46735676.0,7606699.5,11.492,2.596,
2015-09-15 11:23:04+00:00,3,True,5.585000038146973,7.9710001945495605,-5.250999927520752,9.545999526977539,2015-09-15 11:19:35.429699421+00:00,1230,1262,2129,2161,609,25.379,9.833,-23.134,30.947,9.972,-23.363,31.5,3.638,-26.903,14.761,3.638,-26.903,14.761,1.1979999542236328,1.2039999961853027,12.270999908447266,12.333000183105469,29.657,-155.215,-138.955,25.349,-153.917,-138.401,-24.91,-233.989,-410.293,-23.438,-230.491,-405.652,30499552.0,6213114.0,30221984.0,6337420.0,41144288.0,5445528.0,40806648.0,5357348.0,2.784,0.887,
